"TIME","GEO","density","gdp","employment"
2010,"EL643",NA,255.64,8.98
2010,"EL644",NA,2698.96,75.05
2010,"EL645",NA,573.66,15.26
2010,"EL65",NA,9514.69,238.59
2010,"EL651",NA,3432.89,78.65
2010,"EL652",NA,2379.55,53.23
2010,"EL653",NA,3702.25,106.71
2010,"ES",NA,1072709,19505.9
2010,"ES1",NA,92337.67,1753.7
2010,"ES11",NA,56767.16,1113.7
2010,"ES111",NA,24890.97,473.9
2010,"ES112",NA,6976.51,142.4
2010,"ES113",NA,6118.33,119.4
2010,"ES114",NA,18781.46,378
2010,"ES12",NA,22733.64,407.4
2010,"ES120",NA,22733.53,407.4
2010,"ES13",NA,12836.86,232.6
2010,"ES130",NA,12836.64,232.6
2010,"ES2",NA,124460.84,2084.2
2010,"ES21",NA,64680.67,1044.1
2010,"ES211",NA,10825.07,166.7
2010,"ES212",NA,20976.56,345.6
2010,"ES213",NA,32878.71,531.8
2010,"ES22",NA,17973.57,300.4
2010,"ES220",NA,17974,300.4
2010,"ES23",NA,7977.73,138.2
2010,"ES230",NA,7977.29,138.2
2010,"ES24",NA,33828.88,601.5
2010,"ES241",NA,5868.84,102.7
2010,"ES242",NA,3477.92,60.2
2010,"ES243",NA,24482.23,438.6
2010,"ES3",NA,197145.37,3247
2010,"ES30",NA,197145.37,3247
2010,"ES300",NA,197145.58,3247
2010,"ES4",NA,111812.29,2145.8
2010,"ES41",NA,54970.02,1021.4
2010,"ES411",NA,3140.8,58.6
2010,"ES412",NA,9557.38,165.5
2010,"ES413",NA,9906.14,182.2
2010,"ES414",NA,4038.07,71.6
2010,"ES415",NA,6502.25,131.8
2010,"ES416",NA,3531.8,67.4
2010,"ES417",NA,2194.99,41.3
2010,"ES418",NA,12551.89,233.3
2010,"ES419",NA,3547.14,69.7
2010,"ES42",NA,38706.52,752.5
2010,"ES421",NA,7381.88,146.2
2010,"ES422",NA,10106.76,194.3
2010,"ES423",NA,4179.46,83
2010,"ES424",NA,4835.95,87.7
2010,"ES425",NA,12202.69,241.3
2010,"ES43",NA,18135.75,371.9
2010,"ES431",NA,11352.02,232.9
2010,"ES432",NA,6783.3,139
2010,"ES5",NA,329442.76,5895.7
2010,"ES51",NA,201706.24,3492.2
2010,"ES511",NA,148412.86,2587.3
2010,"ES512",NA,19818.16,345.2
2010,"ES513",NA,11930.89,205.5
2010,"ES514",NA,21544,354.2
2010,"ES52",NA,101201.45,1912.4
2010,"ES521",NA,32611.59,643.9
2010,"ES522",NA,13294.69,247.4
2010,"ES523",NA,55295.16,1021.1
2010,"ES53",NA,26535.06,491.1
2010,"ES531",NA,2886.96,56.1
2010,"ES532",NA,21807.53,399.8
2010,"ES533",NA,1840.57,35.2
2010,"ES6",NA,175659.16,3585
2010,"ES61",NA,144751.86,2932.2
2010,"ES611",NA,12635.7,276.5
2010,"ES612",NA,20885.89,400.4
2010,"ES613",NA,13229.71,276.7
2010,"ES614",NA,14968.5,307.9
2010,"ES615",NA,8897.42,175
2010,"ES616",NA,10847.6,224.4
2010,"ES617",NA,27466.29,574.3
2010,"ES618",NA,35821.19,697
2010,"ES62",NA,27912.8,596.2
2010,"ES620",NA,27912.69,596.2
2010,"ES63",NA,1578.35,29.4
2010,"ES630",NA,1578.78,29.4
2010,"ES64",NA,1416.16,27.2
2010,"ES640",NA,1415.72,27.2
2010,"ES7",NA,40811.49,784.3
2010,"ES70",NA,40811.49,784.3
2010,"ES703",NA,200.72,4.2
2010,"ES704",NA,1968.69,40.5
2010,"ES705",NA,15860.87,311.5
2010,"ES706",NA,416.25,8.1
2010,"ES707",NA,1597.94,31.3
2010,"ES708",NA,2845.27,56.1
2010,"ES709",NA,17921.64,332.6
2010,"ESZ",NA,1039.53,10.2
2010,"ESZZ",NA,1039.53,10.2
2010,"ESZZZ",NA,1039.21,10.2
2010,"FR",NA,NA,NA
2010,"FR1",NA,NA,NA
2010,"FR10",NA,NA,NA
2010,"FR101",NA,NA,NA
2010,"FR102",NA,NA,NA
2010,"FR103",NA,NA,NA
2010,"FR104",NA,NA,NA
2010,"FR105",NA,NA,NA
2010,"FR106",NA,NA,NA
2010,"FR107",NA,NA,NA
2010,"FR108",NA,NA,NA
2010,"FRB",NA,NA,NA
2010,"FRB0",NA,NA,NA
2010,"FRB01",NA,NA,NA
2010,"FRB02",NA,NA,NA
2010,"FRB03",NA,NA,NA
2010,"FRB04",NA,NA,NA
2010,"FRB05",NA,NA,NA
2010,"FRB06",NA,NA,NA
2010,"FRC",NA,NA,NA
2010,"FRC1",NA,NA,NA
2010,"FRC11",NA,NA,NA
2010,"FRC12",NA,NA,NA
2010,"FRC13",NA,NA,NA
2010,"FRC14",NA,NA,NA
2010,"FRC2",NA,NA,NA
2010,"FRC21",NA,NA,NA
2010,"FRC22",NA,NA,NA
2010,"FRC23",NA,NA,NA
2010,"FRC24",NA,NA,NA
2010,"FRD",NA,NA,NA
2010,"FRD1",NA,NA,NA
2010,"FRD11",NA,NA,NA
2010,"FRD12",NA,NA,NA
2010,"FRD13",NA,NA,NA
2010,"FRD2",NA,NA,NA
2010,"FRD21",NA,NA,NA
2010,"FRD22",NA,NA,NA
2010,"FRE",NA,NA,NA
2010,"FRE1",NA,NA,NA
2010,"FRE11",NA,NA,NA
2010,"FRE12",NA,NA,NA
2010,"FRE2",NA,NA,NA
2010,"FRE21",NA,NA,NA
2010,"FRE22",NA,NA,NA
2010,"FRE23",NA,NA,NA
2010,"FRF",NA,NA,NA
2010,"FRF1",NA,NA,NA
2010,"FRF11",NA,NA,NA
2010,"FRF12",NA,NA,NA
2010,"FRF2",NA,NA,NA
2010,"FRF21",NA,NA,NA
2010,"FRF22",NA,NA,NA
2010,"FRF23",NA,NA,NA
2010,"FRF24",NA,NA,NA
2010,"FRF3",NA,NA,NA
2010,"FRF31",NA,NA,NA
2010,"FRF32",NA,NA,NA
2010,"FRF33",NA,NA,NA
2010,"FRF34",NA,NA,NA
2010,"FRG",NA,NA,NA
2010,"FRG0",NA,NA,NA
2010,"FRG01",NA,NA,NA
2010,"FRG02",NA,NA,NA
2010,"FRG03",NA,NA,NA
2010,"FRG04",NA,NA,NA
2010,"FRG05",NA,NA,NA
2010,"FRH",NA,NA,NA
2010,"FRH0",NA,NA,NA
2010,"FRH01",NA,NA,NA
2010,"FRH02",NA,NA,NA
2010,"FRH03",NA,NA,NA
2010,"FRH04",NA,NA,NA
2010,"FRI",NA,NA,NA
2010,"FRI1",NA,NA,NA
2010,"FRI11",NA,NA,NA
2010,"FRI12",NA,NA,NA
2010,"FRI13",NA,NA,NA
2010,"FRI14",NA,NA,NA
2010,"FRI15",NA,NA,NA
2010,"FRI2",NA,NA,NA
2010,"FRI21",NA,NA,NA
2010,"FRI22",NA,NA,NA
2010,"FRI23",NA,NA,NA
2010,"FRI3",NA,NA,NA
2010,"FRI31",NA,NA,NA
2010,"FRI32",NA,NA,NA
2010,"FRI33",NA,NA,NA
2010,"FRI34",NA,NA,NA
2010,"FRJ",NA,NA,NA
2010,"FRJ1",NA,NA,NA
2010,"FRJ11",NA,NA,NA
2010,"FRJ12",NA,NA,NA
2010,"FRJ13",NA,NA,NA
2010,"FRJ14",NA,NA,NA
2010,"FRJ15",NA,NA,NA
2010,"FRJ2",NA,NA,NA
2010,"FRJ21",NA,NA,NA
2010,"FRJ22",NA,NA,NA
2010,"FRJ23",NA,NA,NA
2010,"FRJ24",NA,NA,NA
2010,"FRJ25",NA,NA,NA
2010,"FRJ26",NA,NA,NA
2010,"FRJ27",NA,NA,NA
2010,"FRJ28",NA,NA,NA
2010,"FRK",NA,NA,NA
2010,"FRK1",NA,NA,NA
2010,"FRK11",NA,NA,NA
2010,"FRK12",NA,NA,NA
2010,"FRK13",NA,NA,NA
2010,"FRK14",NA,NA,NA
2010,"FRK2",NA,NA,NA
2010,"FRK21",NA,NA,NA
2010,"FRK22",NA,NA,NA
2010,"FRK23",NA,NA,NA
2010,"FRK24",NA,NA,NA
2010,"FRK25",NA,NA,NA
2010,"FRK26",NA,NA,NA
2010,"FRK27",NA,NA,NA
2010,"FRK28",NA,NA,NA
2010,"FRL",NA,NA,NA
2010,"FRL0",NA,NA,NA
2010,"FRL01",NA,NA,NA
2010,"FRL02",NA,NA,NA
2010,"FRL03",NA,NA,NA
2010,"FRL04",NA,NA,NA
2010,"FRL05",NA,NA,NA
2010,"FRL06",NA,NA,NA
2010,"FRM",NA,NA,NA
2010,"FRM0",NA,NA,NA
2010,"FRM01",NA,NA,NA
2010,"FRM02",NA,NA,NA
2010,"FRY",NA,NA,NA
2010,"FRY1",NA,NA,NA
2010,"FRY10",NA,NA,NA
2010,"FRY2",NA,NA,NA
2010,"FRY20",NA,NA,NA
2010,"FRY3",NA,NA,NA
2010,"FRY30",NA,NA,NA
2010,"FRY4",NA,NA,NA
2010,"FRY40",NA,NA,NA
2010,"FRY5",NA,NA,NA
2010,"FRY50",NA,NA,NA
2010,"FRZ",NA,NA,NA
2010,"FRZZ",NA,NA,NA
2010,"FRZZZ",NA,NA,NA
2010,"HR",NA,45195.09,1670.31
2010,"HR0",NA,45195.09,1670.31
2010,"HR03",NA,14305.92,513.68
2010,"HR031",NA,3820.75,122.13
2010,"HR032",NA,416,17.72
2010,"HR033",NA,1404.46,52.37
2010,"HR034",NA,858.75,31.02
2010,"HR035",NA,3786.55,153.55
2010,"HR036",NA,2771.55,92.1
2010,"HR037",NA,1247.87,44.79
2010,"HR04",NA,30889.16,1156.63
2010,"HR041",NA,15579.85,431.94
2010,"HR042",NA,2397.27,96.54
2010,"HR043",NA,806.81,40.03
2010,"HR044",NA,1462.85,72.13
2010,"HR045",NA,934.61,51.12
2010,"HR046",NA,932.78,44.72
2010,"HR047",NA,833.62,47.61
2010,"HR048",NA,515.6,34.53
2010,"HR049",NA,496.79,25.02
2010,"HR04A",NA,913.92,44.57
2010,"HR04B",NA,2506.46,111.8
2010,"HR04C",NA,1089.12,61.62
2010,"HR04D",NA,968.57,42.96
2010,"HR04E",NA,1450.91,52.03
2010,"IT",NA,1611279,24782.8
2010,"ITC",NA,524941.55,7230.6
2010,"ITC1",NA,124550.57,1877.8
2010,"ITC11",NA,67373.37,985.9
2010,"ITC12",NA,4597.51,74.2
2010,"ITC13",NA,4727.91,73.5
2010,"ITC14",NA,3638.59,61.2
2010,"ITC15",NA,9918.71,150.3
2010,"ITC16",NA,17620.31,269.9
2010,"ITC17",NA,4988.26,82.6
2010,"ITC18",NA,11685.92,180.2
2010,"ITC2",NA,4737.8,63
2010,"ITC20",NA,4737.8,63
2010,"ITC3",NA,46095.02,667.8
2010,"ITC31",NA,4547.93,72.3
2010,"ITC32",NA,7725.28,115
2010,"ITC33",NA,27876.08,390.2
2010,"ITC34",NA,5945.62,90.3
2010,"ITC4",NA,349558.17,4622
2010,"ITC41",NA,25602.39,370.2
2010,"ITC42",NA,16172.48,240.9
2010,"ITC43",NA,9296.51,137.7
2010,"ITC44",NA,5223.93,85.9
2010,"ITC46",NA,33856.94,480.2
2010,"ITC47",NA,37333.55,552.3
2010,"ITC48",NA,12394.72,190.6
2010,"ITC49",NA,6004.76,88.4
2010,"ITC4A",NA,10037.1,142.1
2010,"ITC4B",NA,11405.56,177.4
2010,"ITC4C",NA,157874.46,1812
2010,"ITC4D",NA,24355.77,344.3
2010,"ITH",NA,354516.19,5329.1
2010,"ITH1",NA,20011.83,276.6
2010,"ITH10",NA,20011.83,276.6
2010,"ITH2",NA,18381.25,253.7
2010,"ITH20",NA,18381.25,253.7
2010,"ITH3",NA,143256.75,2189.5
2010,"ITH31",NA,27994.91,416.4
2010,"ITH32",NA,25443.98,390.3
2010,"ITH33",NA,5668.93,89.3
2010,"ITH34",NA,25878.31,395.3
2010,"ITH35",NA,24548.64,371.7
2010,"ITH36",NA,27766.69,428.1
2010,"ITH37",NA,5955.4,98.4
2010,"ITH4",NA,34916.35,545.2
2010,"ITH41",NA,8756.02,142.7
2010,"ITH42",NA,15445.68,241.3
2010,"ITH43",NA,3680.72,56
2010,"ITH44",NA,7034.05,105.2
2010,"ITH5",NA,137950,2064.1
2010,"ITH51",NA,7881.69,127.2
2010,"ITH52",NA,15050.92,223.9
2010,"ITH53",NA,16606.92,243
2010,"ITH54",NA,23093.37,326.9
2010,"ITH55",NA,35496.53,512.7
2010,"ITH56",NA,8486.55,135
2010,"ITH57",NA,11158.43,167.2
2010,"ITH58",NA,11530.95,186.1
2010,"ITH59",NA,8644.41,142.1
2010,"ITI",NA,354551.09,5285.3
2010,"ITI1",NA,105269.65,1642.7
2010,"ITI11",NA,4375.62,73.2
2010,"ITI12",NA,10604.05,164.7
2010,"ITI13",NA,6918.44,114.6
2010,"ITI14",NA,33914.86,488.5
2010,"ITI15",NA,6999.37,114.8
2010,"ITI16",NA,8649.97,142.9
2010,"ITI17",NA,11737.39,178.7
2010,"ITI18",NA,8960.45,149.5
2010,"ITI19",NA,7652.47,120.4
2010,"ITI1A",NA,5457.05,95.4
2010,"ITI2",NA,22180.13,371.3
2010,"ITI21",NA,16635.82,278.8
2010,"ITI22",NA,5544.31,92.5
2010,"ITI3",NA,39430.93,672.2
2010,"ITI31",NA,9089.63,158.7
2010,"ITI32",NA,13453.02,219.9
2010,"ITI33",NA,7693.82,136.7
2010,"ITI34",NA,5021.38,82.7
2010,"ITI35",NA,4172.96,74.2
2010,"ITI4",NA,187670.27,2599.1
2010,"ITI41",NA,6647.53,110.2
2010,"ITI42",NA,3014.72,57
2010,"ITI43",NA,155411.68,2041.6
2010,"ITI44",NA,12099.68,203.6
2010,"ITI45",NA,10496.66,186.7
2010,"ITF",NA,254823.2,4716.4
2010,"ITF1",NA,30810.87,524.1
2010,"ITF11",NA,6922.22,114.6
2010,"ITF12",NA,7178.01,129.7
2010,"ITF13",NA,7632.9,123
2010,"ITF14",NA,9077.73,156.8
2010,"ITF2",NA,6688.44,110.8
2010,"ITF21",NA,1804.45,30.9
2010,"ITF22",NA,4883.98,79.9
2010,"ITF3",NA,102910.26,1883.9
2010,"ITF31",NA,14253.19,260.7
2010,"ITF32",NA,4698.33,95.7
2010,"ITF33",NA,57692.89,1010.5
2010,"ITF34",NA,7689.27,146.8
2010,"ITF35",NA,18576.57,370.2
2010,"ITF4",NA,70181.88,1346.5
2010,"ITF43",NA,10125.37,187.1
2010,"ITF44",NA,6593.5,124.5
2010,"ITF45",NA,12425.73,256.7
2010,"ITF46",NA,10333.02,193.2
2010,"ITF47",NA,24919.5,463
2010,"ITF48",NA,5784.87,122
2010,"ITF5",NA,11193.34,199.8
2010,"ITF51",NA,7680.37,131.3
2010,"ITF52",NA,3513.08,68.5
2010,"ITF6",NA,33038.42,651.3
2010,"ITF61",NA,11095.51,228.3
2010,"ITF62",NA,3040.4,55.5
2010,"ITF63",NA,6765.81,127.8
2010,"ITF64",NA,2487.35,52.5
2010,"ITF65",NA,9649.35,187.2
2010,"ITG",NA,121036.15,2215.3
2010,"ITG1",NA,88256.31,1606
2010,"ITG11",NA,6970.91,136.8
2010,"ITG12",NA,23570.6,404.4
2010,"ITG13",NA,10997.47,207.7
2010,"ITG14",NA,6479.66,127.3
2010,"ITG15",NA,4465,79.9
2010,"ITG16",NA,2722.91,51.1
2010,"ITG17",NA,19697.12,358.7
2010,"ITG18",NA,6058.9,116.1
2010,"ITG19",NA,7293.62,124
2010,"ITG2",NA,32779.85,609.3
2010,"ITG25",NA,6166.62,112.4
2010,"ITG26",NA,2834.74,57.3
2010,"ITG27",NA,13138.42,226.6
2010,"ITG28",NA,2811.73,55.5
2010,"ITG29",NA,3418.7,65.2
2010,"ITG2A",NA,874.21,19.3
2010,"ITG2B",NA,1502.3,33.2
2010,"ITG2C",NA,2033.12,39.8
2010,"ITZ",NA,1410.81,6.1
2010,"ITZZ",NA,1410.81,6.1
2010,"ITZZZ",NA,1410.81,6.1
2010,"CY",NA,19409.97,406.14
2010,"CY0",NA,19409.97,406.14
2010,"CY00",NA,19409.97,406.14
2010,"CY000",NA,19409.97,406.14
2010,"LV",NA,17872.8,843.51
2010,"LV0",NA,17843.59,843.51
2010,"LV00",NA,17843.59,843.51
2010,"LV003",NA,1839.75,111.99
2010,"LV005",NA,1420.73,116.48
2010,"LV006",NA,9416.91,281.87
2010,"LV007",NA,2490.35,152.57
2010,"LV008",NA,1196.87,83.77
2010,"LV009",NA,1479.51,96.83
2010,"LVZ",NA,29.21,NA
2010,"LVZZ",NA,29.21,NA
2010,"LVZZZ",NA,29.21,NA
2010,"LT",NA,28033.83,1248.2
2010,"LT0",NA,28033.83,1248.2
2010,"LT01",NA,10800.89,378
2010,"LT011",NA,10800.89,378
2010,"LT02",NA,17232.94,870.2
2010,"LT021",NA,964.78,61.7
2010,"LT022",NA,5385.33,246.6
2010,"LT023",NA,3455.44,142.7
2010,"LT024",NA,941.77,60.8
2010,"LT025",NA,1693.53,89.9
2010,"LT026",NA,2078.98,115.2
2010,"LT027",NA,562.1,42
2010,"LT028",NA,1178.12,54.7
2010,"LT029",NA,972.89,56.5
2010,"LU",NA,40177.81,359.56
2010,"LU0",NA,40177.81,359.56
2010,"LU00",NA,40177.81,359.56
2010,"LU000",NA,40177.81,359.56
2010,"HU",NA,99576.27,3949.13
2010,"HU1",NA,48397.83,1717.38
2010,"HU11",NA,37642.66,1332.33
2010,"HU110",NA,37642.66,1332.33
2010,"HU12",NA,10755.17,385.05
2010,"HU120",NA,10755.17,385.05
2010,"HU2",NA,25944.85,1078.58
2010,"HU21",NA,9463.03,398.23
2010,"HU211",NA,3725.59,160.73
2010,"HU212",NA,3134.68,122.12
2010,"HU213",NA,2602.75,115.38
2010,"HU22",NA,10137.09,388.66
2010,"HU221",NA,5431.71,189.19
2010,"HU222",NA,2230.44,100.02
2010,"HU223",NA,2474.94,99.45
2010,"HU23",NA,6344.72,291.69
2010,"HU231",NA,2606.99,125.79
2010,"HU232",NA,2025,92.66
2010,"HU233",NA,1712.73,73.24
2010,"HU3",NA,25233.59,1153.18
2010,"HU31",NA,7132.33,331.86
2010,"HU311",NA,4113.45,190.03
2010,"HU312",NA,2119.45,94.92
2010,"HU313",NA,899.42,46.92
2010,"HU32",NA,9404.58,422.44
2010,"HU321",NA,4026.87,164.66
2010,"HU322",NA,2369.33,114.48
2010,"HU323",NA,3008.38,143.29
2010,"HU33",NA,8696.68,398.88
2010,"HU331",NA,3496.34,161.7
2010,"HU332",NA,2094.49,98.97
2010,"HU333",NA,3105.85,138.2
2010,"HUZ",NA,0,0
2010,"HUZZ",NA,0,0
2010,"HUZZZ",NA,0,0
2010,"MT",NA,6815.8,163.79
2010,"MT0",NA,6802.08,163.79
2010,"MT00",NA,6802.08,163.79
2010,"MT001",NA,6490.23,154.14
2010,"MT002",NA,311.85,9.66
2010,"MTZ",NA,13.72,0
2010,"MTZZ",NA,13.72,0
2010,"MTZZZ",NA,13.72,0
2010,"NL",NA,639187,8777
2010,"NL1",NA,56206.56,814
2010,"NL11",NA,25095.34,278.6
2010,"NL111",NA,2733.59,55.3
2010,"NL112",NA,1385.71,19.5
2010,"NL113",NA,20977.15,203.8
2010,"NL12",NA,17573.52,305.6
2010,"NL124",NA,9009.92,152.2
2010,"NL125",NA,3233.33,61.2
2010,"NL126",NA,5329.16,92.1
2010,"NL13",NA,13537.7,229.8
2010,"NL131",NA,5021.96,87.8
2010,"NL132",NA,4829.41,74.1
2010,"NL133",NA,3686.33,67.9
2010,"NL2",NA,111158.75,1794.5
2010,"NL21",NA,35608.95,592.6
2010,"NL211",NA,11862.6,196.6
2010,"NL212",NA,4710.31,79.1
2010,"NL213",NA,19036.04,316.9
2010,"NL22",NA,64062.28,1027.8
2010,"NL221",NA,22035.63,350.8
2010,"NL224",NA,7725.49,119.2
2010,"NL225",NA,10663.88,193.6
2010,"NL226",NA,23637.28,364.2
2010,"NL23",NA,11487.51,174.1
2010,"NL230",NA,11487.51,174.1
2010,"NL3",NA,340712,4261
2010,"NL31",NA,59306.33,727.1
2010,"NL310",NA,59306.33,727.1
2010,"NL32",NA,129225.34,1523.4
2010,"NL321",NA,9587.58,168
2010,"NL323",NA,6624.71,84.5
2010,"NL324",NA,6670.35,100.3
2010,"NL325",NA,4191.65,67.8
2010,"NL327",NA,9537.5,123.8
2010,"NL328",NA,7098.86,112.6
2010,"NL329",NA,85515.8,866.4
2010,"NL33",NA,140675.01,1829.7
2010,"NL332",NA,36002.96,433.2
2010,"NL333",NA,8916.43,128.7
2010,"NL337",NA,14612.88,198.8
2010,"NL33A",NA,13853.8,197
2010,"NL33B",NA,9421.74,146
2010,"NL33C",NA,57867.19,726
2010,"NL34",NA,11505.32,180.7
2010,"NL341",NA,3467.07,50
2010,"NL342",NA,8038.25,130.8
2010,"NL4",NA,126967.02,1904.4
2010,"NL41",NA,91265.68,1344.7
2010,"NL411",NA,23218.78,326.8
2010,"NL412",NA,14669.65,245.7
2010,"NL413",NA,23441.38,353.2
2010,"NL414",NA,29935.87,419
2010,"NL42",NA,35701.33,559.7
2010,"NL421",NA,9134.58,148.7
2010,"NL422",NA,6781.65,117.9
2010,"NL423",NA,19785.1,293.1
2010,"NLZ",NA,4142.67,3.1
2010,"NLZZ",NA,4142.67,3.1
2010,"NLZZZ",NA,4142.67,3.1
2010,"AT",NA,295896.6,4098.2
2010,"AT1",NA,131114.27,1710.8
2010,"AT11",NA,6698.37,109.1
2010,"AT111",NA,738.53,13
2010,"AT112",NA,3843.03,58.4
2010,"AT113",NA,2117.93,37.7
2010,"AT12",NA,46285.86,667.6
2010,"AT121",NA,6354.92,99
2010,"AT122",NA,6444.71,101.6
2010,"AT123",NA,5396.41,78.3
2010,"AT124",NA,5219.07,93.4
2010,"AT125",NA,2253.74,36.9
2010,"AT126",NA,7561.48,101.2
2010,"AT127",NA,13055.53,157.3
2010,"AT13",NA,78130.05,934.1
2010,"AT130",NA,78130.05,934.1
2010,"AT2",NA,54158.24,837.7
2010,"AT21",NA,16582.05,256.2
2010,"AT211",NA,9824.2,143.4
2010,"AT212",NA,2990.02,51.3
2010,"AT213",NA,3766.71,61.4
2010,"AT22",NA,37576.18,581.6
2010,"AT221",NA,16506.85,242.2
2010,"AT222",NA,2321.08,36.8
2010,"AT223",NA,4978.88,69.9
2010,"AT224",NA,6602.97,115.5
2010,"AT225",NA,4492.89,73.6
2010,"AT226",NA,2674.63,43.7
2010,"AT3",NA,110496.14,1548.9
2010,"AT31",NA,49592.39,710.2
2010,"AT311",NA,7616.48,119.2
2010,"AT312",NA,25335.5,345.8
2010,"AT313",NA,4137.1,71.2
2010,"AT314",NA,5516.5,70.9
2010,"AT315",NA,6987.94,103.1
2010,"AT32",NA,21867.34,293.5
2010,"AT321",NA,575.78,9.1
2010,"AT322",NA,5595.07,82.9
2010,"AT323",NA,15697.62,201.6
2010,"AT33",NA,25591.4,369.1
2010,"AT331",NA,1089.83,15.7
2010,"AT332",NA,10815.26,163.4
2010,"AT333",NA,1280.64,22.5
2010,"AT334",NA,3534.38,48.2
2010,"AT335",NA,8871.3,119.4
2010,"AT34",NA,13443.88,176
2010,"AT341",NA,3643.25,43.4
2010,"AT342",NA,9800.63,132.7
2010,"ATZ",NA,129.07,0.8
2010,"ATZZ",NA,129.07,0.8
2010,"ATZZZ",NA,129.07,0.8
2010,"PL",NA,362190.9,NA
2010,"PL2",NA,74103.32,NA
2010,"PL21",NA,27478.8,NA
2010,"PL213",NA,11113.35,NA
2010,"PL214",NA,4440.39,NA
2010,"PL217",NA,2894.63,NA
2010,"PL218",NA,3085.54,NA
2010,"PL219",NA,1866.4,NA
2010,"PL21A",NA,4078.2,NA
2010,"PL22",NA,46624.52,NA
2010,"PL224",NA,4183.19,NA
2010,"PL225",NA,6172.22,NA
2010,"PL227",NA,5856.98,NA
2010,"PL228",NA,3291.24,NA
2010,"PL229",NA,5352.25,NA
2010,"PL22A",NA,9910.71,NA
2010,"PL22B",NA,6395.85,NA
2010,"PL22C",NA,5461.51,NA
2010,"PL4",NA,56017.99,NA
2010,"PL41",NA,33969.11,NA
2010,"PL411",NA,2967.75,NA
2010,"PL414",NA,4741.12,NA
2010,"PL415",NA,10299.07,NA
2010,"PL416",NA,5091.35,NA
2010,"PL417",NA,4449.21,NA
2010,"PL418",NA,6420.6,NA
2010,"PL42",NA,13881.66,NA
2010,"PL424",NA,4613.09,NA
2010,"PL426",NA,2927.07,NA
2010,"PL427",NA,2561.47,NA
2010,"PL428",NA,3780.04,NA
2010,"PL43",NA,8166.94,NA
2010,"PL431",NA,3171.46,NA
2010,"PL432",NA,4995.47,NA
2010,"PL5",NA,38745.51,NA
2010,"PL51",NA,30883.57,NA
2010,"PL514",NA,9215.37,NA
2010,"PL515",NA,4428.44,NA
2010,"PL516",NA,7640.59,NA
2010,"PL517",NA,4819.08,NA
2010,"PL518",NA,4780.38,NA
2010,"PL52",NA,7862.22,NA
2010,"PL523",NA,2345.24,NA
2010,"PL524",NA,5516.99,NA
2010,"PL6",NA,46801.77,NA
2010,"PL61",NA,16353.5,NA
2010,"PL613",NA,7744.44,NA
2010,"PL616",NA,2379.95,NA
2010,"PL617",NA,2473.27,NA
2010,"PL618",NA,1272.06,NA
2010,"PL619",NA,2483.8,NA
2010,"PL62",NA,9948.84,NA
2010,"PL621",NA,3518.85,NA
2010,"PL622",NA,4750.22,NA
2010,"PL623",NA,1679.48,NA
2010,"PL63",NA,20499.42,NA
2010,"PL633",NA,9909.29,NA
2010,"PL634",NA,3523.69,NA
2010,"PL636",NA,2451.65,NA
2010,"PL637",NA,1391.55,NA
2010,"PL638",NA,3223.24,NA
2010,"PL7",NA,31532.26,NA
2010,"PL71",NA,22201.38,NA
2010,"PL711",NA,8611.91,NA
2010,"PL712",NA,2988.81,NA
2010,"PL713",NA,5322.95,NA
2010,"PL714",NA,2804.73,NA
2010,"PL715",NA,2472.7,NA
2010,"PL72",NA,9330.88,NA
2010,"PL721",NA,6124.99,NA
2010,"PL722",NA,3205.89,NA
2010,"PL8",NA,36468.55,NA
2010,"PL81",NA,14195.48,NA
2010,"PL811",NA,1779.34,NA
2010,"PL812",NA,3628.39,NA
2010,"PL814",NA,6016.31,NA
2010,"PL815",NA,2771.44,NA
2010,"PL82",NA,13953.92,NA
2010,"PL821",NA,2787.09,NA
2010,"PL822",NA,2080.93,NA
2010,"PL823",NA,4847.24,NA
2010,"PL824",NA,4238.39,NA
2010,"PL84",NA,8319.44,NA
2010,"PL841",NA,4088.73,NA
2010,"PL842",NA,2537.57,NA
2010,"PL843",NA,1693.13,NA
2010,"PL9",NA,78521.52,NA
2010,"PL91",NA,59852.36,NA
2010,"PL911",NA,47651.89,NA
2010,"PL912",NA,4680.52,NA
2010,"PL913",NA,7519.95,NA
2010,"PL92",NA,18669.15,NA
2010,"PL921",NA,4144.5,NA
2010,"PL922",NA,2453.07,NA
2010,"PL923",NA,4421.04,NA
2010,"PL924",NA,2523.91,NA
2010,"PL925",NA,3078.43,NA
2010,"PL926",NA,2047.92,NA
2010,"PT",NA,179610.8,4871.33
2010,"PT1",NA,171187.3,4623.31
2010,"PT11",NA,50688.11,1638.53
2010,"PT111",NA,3040.89,95.8
2010,"PT112",NA,5307.37,195.13
2010,"PT119",NA,5248.11,184.31
2010,"PT11A",NA,27799.65,786.44
2010,"PT11B",NA,1038.16,34.68
2010,"PT11C",NA,4316.46,175.39
2010,"PT11D",NA,2382.46,107.03
2010,"PT11E",NA,1555.01,59.76
2010,"PT15",NA,7568.68,208.36
2010,"PT150",NA,7568.68,208.36
2010,"PT16",NA,33393.29,1048.24
2010,"PT16B",NA,4888.8,181.22
2010,"PT16D",NA,5811.94,172.73
2010,"PT16E",NA,7178.33,202.92
2010,"PT16F",NA,4822.57,141.05
2010,"PT16G",NA,3353.1,113.16
2010,"PT16H",NA,1339.31,36.88
